subject,usable,age,age_group,gender,version,block_num,condition,trial_num,trial_in_block,mine_prob_win_left,mine_prob_win_right,subj_choice,feedback,latent_guess,optimal_choice,choice_RT
85,1,12.84166667,Kid,1,B,3,1,102,2,0.8,0.2,1,1,0,1,0.899692461
85,1,12.84166667,Kid,1,B,3,1,103,3,0.8,0.2,1,0,0,1,0.316903584
85,1,12.84166667,Kid,1,B,3,1,104,4,0.8,0.2,0,0,1,0,0.400332913
85,1,12.84166667,Kid,1,B,3,1,105,5,0.8,0.2,1,1,0,1,0.566699804
85,1,12.84166667,Kid,1,B,3,1,106,6,0.8,0.2,0,0,1,0,0.366461652
85,1,12.84166667,Kid,1,B,3,1,107,7,0.8,0.2,1,1,0,1,0.366613705
85,1,12.84166667,Kid,1,B,3,1,108,8,0.8,0.2,1,0,1,1,0.283616476
85,1,12.84166667,Kid,1,B,3,1,109,9,0.8,0.2,1,0,1,1,0.38348999
85,1,12.84166667,Kid,1,B,3,1,110,10,0.8,0.2,0,0,0,0,0.383326388
85,1,12.84166667,Kid,1,B,3,1,111,11,0.8,0.2,1,0,1,1,0.366721489
85,1,12.84166667,Kid,1,B,3,1,112,12,0.8,0.2,1,1,0,1,0.733374009
85,1,12.84166667,Kid,1,B,3,1,113,13,0.8,0.2,1,1,0,1,0.71645923
85,1,12.84166667,Kid,1,B,3,1,114,14,0.8,0.2,1,1,0,1,0.283350223
85,1,12.84166667,Kid,1,B,3,1,115,15,0.8,0.2,1,0,1,1,0.550208784
85,1,12.84166667,Kid,1,B,3,1,116,16,0.8,0.2,1,1,0,1,0.350146102
85,1,12.84166667,Kid,1,B,3,1,117,17,0.8,0.2,1,0,1,1,0.300018959
85,1,12.84166667,Kid,1,B,3,1,118,18,0.8,0.2,1,1,0,1,0.300322423
85,1,12.84166667,Kid,1,B,3,1,119,19,0.8,0.2,1,1,0,1,0.350014901
85,1,12.84166667,Kid,1,B,3,1,120,20,0.8,0.2,1,0,1,1,1.000073139
85,1,12.84166667,Kid,1,B,3,1,121,21,0.8,0.2,0,0,0,0,0.300032111
85,1,12.84166667,Kid,1,B,3,1,122,22,0.8,0.2,1,1,0,1,0.333369261
85,1,12.84166667,Kid,1,B,3,1,123,23,0.8,0.2,1,1,0,1,0.383239776
85,1,12.84166667,Kid,1,B,3,1,124,24,0.8,0.2,1,1,0,1,0.366856541
85,1,12.84166667,Kid,1,B,3,1,125,25,0.8,0.2,1,1,0,1,0.316776231
85,1,12.84166667,Kid,1,B,3,1,126,26,0.8,0.2,1,0,0,1,0.383347239
85,1,12.84166667,Kid,1,B,3,1,127,27,0.8,0.2,1,1,0,1,0.266773874
85,1,12.84166667,Kid,1,B,3,1,128,28,0.8,0.2,1,1,0,1,0.333638402
85,1,12.84166667,Kid,1,B,3,1,129,29,0.8,0.2,1,1,0,1,0.316672296
85,1,12.84166667,Kid,1,B,3,1,130,30,0.8,0.2,1,0,0,1,0.433271967
85,1,12.84166667,Kid,1,B,3,1,131,31,0.8,0.2,1,1,0,1,0.30011744
85,1,12.84166667,Kid,1,B,3,1,132,32,0.8,0.2,1,0,1,1,0.3332788
85,1,12.84166667,Kid,1,B,3,1,133,33,0.8,0.2,1,1,0,1,0.316740945
85,1,12.84166667,Kid,1,B,3,1,134,34,0.8,0.2,1,0,1,1,0.383405302
85,1,12.84166667,Kid,1,B,3,1,135,35,0.8,0.2,1,1,0,1,0.283391925
85,1,12.84166667,Kid,1,B,3,1,136,36,0.8,0.2,0,0,1,0,0.350110816
85,1,12.84166667,Kid,1,B,3,1,137,37,0.8,0.2,1,0,1,1,0.366722452
85,1,12.84166667,Kid,1,B,3,1,138,38,0.8,0.2,1,1,0,1,0.317026125
85,1,12.84166667,Kid,1,B,3,1,139,39,0.8,0.2,1,1,0,1,0.450083453
85,1,12.84166667,Kid,1,B,3,1,140,40,0.8,0.2,1,0,0,1,0.300227791
85,1,12.84166667,Kid,1,B,3,1,141,41,0.8,0.2,1,1,0,1,0.300141499
85,1,12.84166667,Kid,1,B,3,1,142,42,0.8,0.2,1,0,1,1,0.316697639
85,1,12.84166667,Kid,1,B,3,1,143,43,0.8,0.2,1,1,0,1,0.266746607
85,1,12.84166667,Kid,1,B,3,1,144,44,0.8,0.2,1,0,1,1,0.71648361
85,1,12.84166667,Kid,1,B,3,1,145,45,0.8,0.2,1,0,1,1,0.316700526
85,1,12.84166667,Kid,1,B,3,1,146,46,0.8,0.2,0,0,1,0,1.066296414
85,1,12.84166667,Kid,1,B,3,1,147,47,0.8,0.2,1,0,1,1,0.383389904
85,1,12.84166667,Kid,1,B,3,1,148,48,0.8,0.2,1,1,0,1,0.316636368
85,1,12.84166667,Kid,1,B,3,1,149,49,0.8,0.2,1,1,0,1,0.350035431
85,1,12.84166667,Kid,1,B,3,1,150,50,0.8,0.2,1,0,0,1,0.366771211
18,1,19.69722222,Adult,0,C,1,3,1,1,0.2,0.8,1,1,0,0,2.69902647
18,1,19.69722222,Adult,0,C,1,3,2,2,0.2,0.8,1,0,0,0,0.833268962
18,1,19.69722222,Adult,0,C,1,3,3,3,0.2,0.8,1,0,0,0,0.316804146
18,1,19.69722222,Adult,0,C,1,3,4,4,0.2,0.8,0,1,0,1,0.416694308
18,1,19.69722222,Adult,0,C,1,3,5,5,0.2,0.8,0,0,0,1,0.36702687
18,1,19.69722222,Adult,0,C,1,3,6,6,0.2,0.8,0,1,0,1,1.233192421
18,1,19.69722222,Adult,0,C,1,3,7,7,0.2,0.8,0,0,0,1,0.400009752
18,1,19.69722222,Adult,0,C,1,3,8,8,0.2,0.8,0,0,1,1,0.383406356
18,1,19.69722222,Adult,0,C,1,3,9,9,0.2,0.8,0,1,0,1,0.449966862
18,1,19.69722222,Adult,0,C,1,3,10,10,0.2,0.8,0,1,0,1,1.749350242
18,1,19.69722222,Adult,0,C,1,3,11,11,0.2,0.8,0,1,0,1,2.049226674
18,1,19.69722222,Adult,0,C,1,3,12,12,0.2,0.8,0,1,0,1,0.566515917
18,1,19.69722222,Adult,0,C,1,3,13,13,0.2,0.8,0,0,1,1,0.383344443
18,1,19.69722222,Adult,0,C,1,3,14,14,0.2,0.8,0,1,0,1,0.483302933
18,1,19.69722222,Adult,0,C,1,3,15,15,0.2,0.8,0,0,1,1,0.283405522
18,1,19.69722222,Adult,0,C,1,3,16,16,0.2,0.8,0,1,0,1,0.266621521
18,1,19.69722222,Adult,0,C,1,3,17,17,0.2,0.8,0,1,0,1,0.283598637
18,1,19.69722222,Adult,0,C,1,3,18,18,0.2,0.8,0,0,1,1,0.333362953
18,1,19.69722222,Adult,0,C,1,3,19,19,0.2,0.8,0,1,0,1,0.3833592
18,1,19.69722222,Adult,0,C,1,3,20,20,0.2,0.8,0,0,1,1,0.300098418
18,1,19.69722222,Adult,0,C,1,3,21,21,0.2,0.8,0,1,0,1,0.333356858
18,1,19.69722222,Adult,0,C,1,3,22,22,0.2,0.8,0,0,1,1,0.35004783
18,1,19.69722222,Adult,0,C,1,3,23,23,0.2,0.8,0,1,0,1,0.366702231
18,1,19.69722222,Adult,0,C,1,3,24,24,0.2,0.8,1,1,1,0,0.283449149
18,1,19.69722222,Adult,0,C,1,3,25,25,0.2,0.8,0,0,1,1,0.333361028
18,1,19.69722222,Adult,0,C,1,3,26,26,0.2,0.8,0,1,0,1,1.232399752
18,1,19.69722222,Adult,0,C,1,3,27,27,0.2,0.8,0,1,0,1,0.233530533
18,1,19.69722222,Adult,0,C,1,3,28,28,0.2,0.8,0,1,0,1,0.399917365
18,1,19.69722222,Adult,0,C,1,3,29,29,0.2,0.8,0,0,0,1,0.54990418
18,1,19.69722222,Adult,0,C,1,3,30,30,0.2,0.8,0,0,1,1,0.400026433
18,1,19.69722222,Adult,0,C,1,3,31,31,0.2,0.8,0,1,0,1,0.350026016
18,1,19.69722222,Adult,0,C,1,3,32,32,0.2,0.8,1,0,0,0,0.283401031
18,1,19.69722222,Adult,0,C,1,3,33,33,0.2,0.8,0,1,0,1,0.23352508
18,1,19.69722222,Adult,0,C,1,3,34,34,0.2,0.8,1,0,0,0,0.266764593
18,1,19.69722222,Adult,0,C,1,3,35,35,0.2,0.8,0,1,0,1,0.450098707
18,1,19.69722222,Adult,0,C,1,3,36,36,0.2,0.8,0,0,1,1,0.233443599
18,1,19.69722222,Adult,0,C,1,3,37,37,0.2,0.8,0,1,0,1,0.283497267
18,1,19.69722222,Adult,0,C,1,3,38,38,0.2,0.8,0,1,0,1,0.299993841
18,1,19.69722222,Adult,0,C,1,3,39,39,0.2,0.8,0,1,0,1,0.316645997
18,1,19.69722222,Adult,0,C,1,3,40,40,0.2,0.8,0,0,0,1,0.216764817
18,1,19.69722222,Adult,0,C,1,3,41,41,0.2,0.8,0,0,1,1,0.250011067
18,1,19.69722222,Adult,0,C,1,3,42,42,0.2,0.8,0,1,0,1,0.233419861
18,1,19.69722222,Adult,0,C,1,3,43,43,0.2,0.8,0,1,0,1,0.216858809
18,1,19.69722222,Adult,0,C,1,3,44,44,0.2,0.8,0,1,0,1,0.250128155
18,1,19.69722222,Adult,0,C,1,3,45,45,0.2,0.8,0,0,0,1,0.216700018
18,1,19.69722222,Adult,0,C,1,3,46,46,0.2,0.8,0,1,0,1,0.216645805
18,1,19.69722222,Adult,0,C,1,3,47,47,0.2,0.8,0,1,0,1,0.333474267
18,1,19.69722222,Adult,0,C,1,3,48,48,0.2,0.8,0,1,0,1,0.25009768
18,1,19.69722222,Adult,0,C,1,3,49,49,0.2,0.8,0,0,0,1,0.250149006
18,1,19.69722222,Adult,0,C,1,3,50,50,0.2,0.8,0,0,1,1,0.216706755
18,1,19.69722222,Adult,0,C,2,1,51,1,0.8,0.2,1,0,0,1,2.915580529
18,1,19.69722222,Adult,0,C,2,1,52,2,0.8,0.2,1,0,0,1,0.283424448
18,1,19.69722222,Adult,0,C,2,1,53,3,0.8,0.2,1,1,0,1,0.300053828
18,1,19.69722222,Adult,0,C,2,1,54,4,0.8,0.2,0,0,0,0,0.666635122
18,1,19.69722222,Adult,0,C,2,1,55,5,0.8,0.2,1,1,0,1,0.349992975
18,1,19.69722222,Adult,0,C,2,1,56,6,0.8,0.2,1,0,1,1,0.250063677
18,1,19.69722222,Adult,0,C,2,1,57,7,0.8,0.2,1,1,0,1,0.283346817
18,1,19.69722222,Adult,0,C,2,1,58,8,0.8,0.2,1,0,1,1,0.25009351
18,1,19.69722222,Adult,0,C,2,1,59,9,0.8,0.2,1,1,0,1,0.183453447
18,1,19.69722222,Adult,0,C,2,1,60,10,0.8,0.2,0,0,1,0,1.099766337
18,1,19.69722222,Adult,0,C,2,1,61,11,0.8,0.2,1,0,1,1,0.250013954
18,1,19.69722222,Adult,0,C,2,1,62,12,0.8,0.2,1,1,0,1,0.21674942
18,1,19.69722222,Adult,0,C,2,1,63,13,0.8,0.2,0,0,0,0,0.250082603
18,1,19.69722222,Adult,0,C,2,1,64,14,0.8,0.2,1,1,0,1,0.233420502
18,1,19.69722222,Adult,0,C,2,1,65,15,0.8,0.2,0,1,0,0,0.266668035
18,1,19.69722222,Adult,0,C,2,1,66,16,0.8,0.2,1,1,0,1,0.266839978
18,1,19.69722222,Adult,0,C,2,1,67,17,0.8,0.2,0,0,1,0,0.21676193
18,1,19.69722222,Adult,0,C,2,1,68,18,0.8,0.2,1,1,0,1,0.250213806
18,1,19.69722222,Adult,0,C,2,1,69,19,0.8,0.2,0,0,1,0,0.233417295
18,1,19.69722222,Adult,0,C,2,1,70,20,0.8,0.2,1,1,0,1,0.250090944
18,1,19.69722222,Adult,0,C,2,1,71,21,0.8,0.2,0,0,0,0,0.283407446
18,1,19.69722222,Adult,0,C,2,1,72,22,0.8,0.2,1,1,0,1,0.216854318
18,1,19.69722222,Adult,0,C,2,1,73,23,0.8,0.2,1,1,0,1,0.216799463
18,1,19.69722222,Adult,0,C,2,1,74,24,0.8,0.2,1,1,0,1,0.350000674
18,1,19.69722222,Adult,0,C,2,1,75,25,0.8,0.2,1,0,1,1,0.250101851
18,1,19.69722222,Adult,0,C,2,1,76,26,0.8,0.2,1,1,0,1,0.349959292
18,1,19.69722222,Adult,0,C,2,1,77,27,0.8,0.2,1,1,0,1,0.283288434
18,1,19.69722222,Adult,0,C,2,1,78,28,0.8,0.2,1,0,1,1,0.383374597
18,1,19.69722222,Adult,0,C,2,1,79,29,0.8,0.2,1,1,0,1,0.266762989
18,1,19.69722222,Adult,0,C,2,1,80,30,0.8,0.2,1,0,1,1,0.283512986
18,1,19.69722222,Adult,0,C,2,1,81,31,0.8,0.2,1,1,0,1,0.23335057
18,1,19.69722222,Adult,0,C,2,1,82,32,0.8,0.2,1,1,0,1,0.250079074
18,1,19.69722222,Adult,0,C,2,1,83,33,0.8,0.2,1,1,0,1,0.25011372
18,1,19.69722222,Adult,0,C,2,1,84,34,0.8,0.2,1,0,1,1,0.300118307
18,1,19.69722222,Adult,0,C,2,1,85,35,0.8,0.2,1,0,1,1,0.30018439
18,1,19.69722222,Adult,0,C,2,1,86,36,0.8,0.2,1,1,0,1,0.066817459
18,1,19.69722222,Adult,0,C,2,1,87,37,0.8,0.2,1,0,1,1,0.349950951
18,1,19.69722222,Adult,0,C,2,1,88,38,0.8,0.2,1,1,0,1,0.266772292
18,1,19.69722222,Adult,0,C,2,1,89,39,0.8,0.2,1,0,0,1,0.300019504
18,1,19.69722222,Adult,0,C,2,1,90,40,0.8,0.2,1,0,1,1,0.333385408
18,1,19.69722222,Adult,0,C,2,1,91,41,0.8,0.2,1,1,0,1,0.266709417
18,1,19.69722222,Adult,0,C,2,1,92,42,0.8,0.2,1,0,0,1,0.283507532
18,1,19.69722222,Adult,0,C,2,1,93,43,0.8,0.2,1,0,1,1,0.300008597
18,1,19.69722222,Adult,0,C,2,1,94,44,0.8,0.2,1,1,0,1,0.316820827
18,1,19.69722222,Adult,0,C,2,1,95,45,0.8,0.2,1,1,0,1,0.25002839
18,1,19.69722222,Adult,0,C,2,1,96,46,0.8,0.2,1,0,0,1,0.233448411
18,1,19.69722222,Adult,0,C,2,1,97,47,0.8,0.2,1,0,1,1,0.21681069
18,1,19.69722222,Adult,0,C,2,1,98,48,0.8,0.2,1,1,0,1,0.250081962
18,1,19.69722222,Adult,0,C,2,1,99,49,0.8,0.2,1,1,0,1,0.266686962
18,1,19.69722222,Adult,0,C,2,1,100,50,0.8,0.2,1,0,0,1,0.283373122
18,1,19.69722222,Adult,0,C,3,2,101,1,0.8,0.2,0,0,0,0,2.132577276
18,1,19.69722222,Adult,0,C,3,2,102,2,0.8,0.2,0,0,0,0,0.23345194
18,1,19.69722222,Adult,0,C,3,2,103,3,0.8,0.2,1,1,0,1,2.049409845
18,1,19.69722222,Adult,0,C,3,2,104,4,0.8,0.2,1,1,0,1,0.300155839
18,1,19.69722222,Adult,0,C,3,2,105,5,0.8,0.2,1,1,0,1,0.333461114
18,1,19.69722222,Adult,0,C,3,2,106,6,0.8,0.2,1,0,0,1,0.28351459
18,1,19.69722222,Adult,0,C,3,2,107,7,0.8,0.2,1,1,0,1,0.283375688
18,1,19.69722222,Adult,0,C,3,2,108,8,0.8,0.2,1,1,0,1,0.250097359
18,1,19.69722222,Adult,0,C,3,2,109,9,0.8,0.2,1,1,0,1,0.266718399
18,1,19.69722222,Adult,0,C,3,2,110,10,0.8,0.2,1,1,1,1,0.266737005
18,1,19.69722222,Adult,0,C,3,2,111,11,0.8,0.2,1,1,1,1,0.300084303
18,1,19.69722222,Adult,0,C,3,2,112,12,0.8,0.2,1,1,1,1,0.300344784
18,1,19.69722222,Adult,0,C,3,2,113,13,0.8,0.2,1,0,0,1,0.300252076
18,1,19.69722222,Adult,0,C,3,2,114,14,0.8,0.2,1,1,0,1,0.3833592
18,1,19.69722222,Adult,0,C,3,2,115,15,0.8,0.2,1,1,0,1,0.250243639
18,1,19.69722222,Adult,0,C,3,2,116,16,0.8,0.2,1,1,0,1,0.266827467
18,1,19.69722222,Adult,0,C,3,2,117,17,0.8,0.2,1,0,0,1,0.183441899
18,1,19.69722222,Adult,0,C,3,2,118,18,0.8,0.2,1,1,0,1,0.250077471
18,1,19.69722222,Adult,0,C,3,2,119,19,0.8,0.2,1,1,0,1,0.183382874
18,1,19.69722222,Adult,0,C,3,2,120,20,0.8,0.2,1,1,0,1,0.216779574
18,1,19.69722222,Adult,0,C,3,2,121,21,0.8,0.2,1,1,1,1,0.216780215
18,1,19.69722222,Adult,0,C,3,2,122,22,0.8,0.2,1,1,1,1,0.233344475
18,1,19.69722222,Adult,0,C,3,2,123,23,0.8,0.2,1,0,0,1,0.183452806
18,1,19.69722222,Adult,0,C,3,2,124,24,0.8,0.2,1,1,0,1,0.28327464
18,1,19.69722222,Adult,0,C,3,2,125,25,0.8,0.2,1,1,0,1,0.250083566
18,1,19.69722222,Adult,0,C,3,2,126,26,0.8,0.2,1,1,0,1,0.21683924
18,1,19.69722222,Adult,0,C,3,2,127,27,0.8,0.2,1,1,1,1,0.216830579
18,1,19.69722222,Adult,0,C,3,2,128,28,0.8,0.2,1,1,1,1,0.250000802
18,1,19.69722222,Adult,0,C,3,2,129,29,0.8,0.2,1,1,1,1,0.200114586
18,1,19.69722222,Adult,0,C,3,2,130,30,0.8,0.2,1,1,1,1,0.250126551
18,1,19.69722222,Adult,0,C,3,2,131,31,0.8,0.2,1,0,0,1,0.216784065
18,1,19.69722222,Adult,0,C,3,2,132,32,0.8,0.2,1,1,0,1,0.233471508
18,1,19.69722222,Adult,0,C,3,2,133,33,0.8,0.2,1,1,0,1,0.300101305
18,1,19.69722222,Adult,0,C,3,2,134,34,0.8,0.2,1,1,0,1,0.25003641
18,1,19.69722222,Adult,0,C,3,2,135,35,0.8,0.2,1,1,1,1,0.2167414
18,1,19.69722222,Adult,0,C,3,2,136,36,0.8,0.2,1,1,1,1,0.216733701
18,1,19.69722222,Adult,0,C,3,2,137,37,0.8,0.2,1,1,1,1,0.03355934
18,1,19.69722222,Adult,0,C,3,2,138,38,0.8,0.2,1,1,1,1,0.283453319
18,1,19.69722222,Adult,0,C,3,2,139,39,0.8,0.2,1,1,1,1,0.416745955
18,1,19.69722222,Adult,0,C,3,2,140,40,0.8,0.2,1,1,1,1,0.150132133
18,1,19.69722222,Adult,0,C,3,2,141,41,0.8,0.2,1,1,1,1,0.233530212
18,1,19.69722222,Adult,0,C,3,2,142,42,0.8,0.2,1,1,1,1,0.216692319
18,1,19.69722222,Adult,0,C,3,2,143,43,0.8,0.2,1,0,0,1,0.233449373
18,1,19.69722222,Adult,0,C,3,2,144,44,0.8,0.2,1,0,0,1,0.21672119
18,1,19.69722222,Adult,0,C,3,2,145,45,0.8,0.2,1,1,0,1,0.216788877
18,1,19.69722222,Adult,0,C,3,2,146,46,0.8,0.2,1,1,0,1,0.216745891
18,1,19.69722222,Adult,0,C,3,2,147,47,0.8,0.2,1,1,0,1,0.233441995
18,1,19.69722222,Adult,0,C,3,2,148,48,0.8,0.2,1,0,0,1,0.216719265
18,1,19.69722222,Adult,0,C,3,2,149,49,0.8,0.2,1,1,0,1,0.216807803
18,1,19.69722222,Adult,0,C,3,2,150,50,0.8,0.2,1,1,0,1,0.200048824
22,1,7.433333333,Kid,1,D,1,1,1,1,0.2,0.8,0,0,1,1,2.89901945
22,1,7.433333333,Kid,1,D,1,1,2,2,0.2,0.8,0,0,1,1,0.433525068
22,1,7.433333333,Kid,1,D,1,1,3,3,0.2,0.8,1,0,1,0,0.416854407
22,1,7.433333333,Kid,1,D,1,1,4,4,0.2,0.8,0,0,1,1,0.399975877
22,1,7.433333333,Kid,1,D,1,1,5,5,0.2,0.8,1,0,1,0,0.599976005
22,1,7.433333333,Kid,1,D,1,1,6,6,0.2,0.8,1,1,1,0,0.433513519
22,1,7.433333333,Kid,1,D,1,1,7,7,0.2,0.8,0,0,1,1,1.416065271
22,1,7.433333333,Kid,1,D,1,1,8,8,0.2,0.8,1,0,1,0,0.616548184
22,1,7.433333333,Kid,1,D,1,1,9,9,0.2,0.8,1,1,0,0,3.365363277
22,1,7.433333333,Kid,1,D,1,1,10,10,0.2,0.8,1,0,1,0,3.865107449
22,1,7.433333333,Kid,1,D,1,1,11,11,0.2,0.8,0,0,1,1,0.649936661
22,1,7.433333333,Kid,1,D,1,1,12,12,0.2,0.8,0,1,1,1,0.483119064
22,1,7.433333333,Kid,1,D,1,1,13,13,0.2,0.8,0,0,1,1,0.383386055
22,1,7.433333333,Kid,1,D,1,1,14,14,0.2,0.8,0,1,1,1,0.633554708
22,1,7.433333333,Kid,1,D,1,1,15,15,0.2,0.8,1,0,1,0,1.033029516
22,1,7.433333333,Kid,1,D,1,1,16,16,0.2,0.8,0,1,1,1,0.383558959
22,1,7.433333333,Kid,1,D,1,1,17,17,0.2,0.8,0,0,1,1,0.416658406
22,1,7.433333333,Kid,1,D,1,1,18,18,0.2,0.8,0,0,1,1,1.399580346
22,1,7.433333333,Kid,1,D,1,1,19,19,0.2,0.8,1,0,1,0,0.416612534
22,1,7.433333333,Kid,1,D,1,1,20,20,0.2,0.8,0,0,1,1,0.399979085
22,1,7.433333333,Kid,1,D,1,1,21,21,0.2,0.8,1,0,1,0,0.616555883
22,1,7.433333333,Kid,1,D,1,1,22,22,0.2,0.8,1,1,1,0,0.833265487
22,1,7.433333333,Kid,1,D,1,1,23,23,0.2,0.8,0,0,1,1,3.015748398
22,1,7.433333333,Kid,1,D,1,1,24,24,0.2,0.8,0,0,1,1,0.483360937
22,1,7.433333333,Kid,1,D,1,1,25,25,0.2,0.8,1,0,1,0,0.699854972
22,1,7.433333333,Kid,1,D,1,1,26,26,0.2,0.8,1,0,1,0,0.366759021
22,1,7.433333333,Kid,1,D,1,1,27,27,0.2,0.8,1,1,0,0,0.350133271
22,1,7.433333333,Kid,1,D,1,1,28,28,0.2,0.8,0,1,1,1,3.432077677
22,1,7.433333333,Kid,1,D,1,1,29,29,0.2,0.8,0,1,1,1,4.414925194
22,1,7.433333333,Kid,1,D,1,1,30,30,0.2,0.8,0,0,1,1,0.38332318
22,1,7.433333333,Kid,1,D,1,1,31,31,0.2,0.8,0,1,0,1,0.550048712
22,1,7.433333333,Kid,1,D,1,1,32,32,0.2,0.8,0,1,0,1,0.649938265
22,1,7.433333333,Kid,1,D,1,1,33,33,0.2,0.8,0,0,1,1,0.450201502
22,1,7.433333333,Kid,1,D,1,1,34,34,0.2,0.8,0,0,1,1,0.599892921
22,1,7.433333333,Kid,1,D,1,1,35,35,0.2,0.8,0,1,0,1,0.416719998
22,1,7.433333333,Kid,1,D,1,1,36,36,0.2,0.8,0,1,0,1,0.699897958
22,1,7.433333333,Kid,1,D,1,1,37,37,0.2,0.8,1,0,1,0,4.165064175
22,1,7.433333333,Kid,1,D,1,1,38,38,0.2,0.8,1,0,1,0,1.599695316
22,1,7.433333333,Kid,1,D,1,1,39,39,0.2,0.8,0,0,1,1,0.383580131
22,1,7.433333333,Kid,1,D,1,1,40,40,0.2,0.8,0,0,1,1,0.400000898
22,1,7.433333333,Kid,1,D,1,1,41,41,0.2,0.8,0,0,1,1,0.31680831
22,1,7.433333333,Kid,1,D,1,1,42,42,0.2,0.8,0,1,0,1,0.499958779
22,1,7.433333333,Kid,1,D,1,1,43,43,0.2,0.8,0,0,1,1,1.982625212
22,1,7.433333333,Kid,1,D,1,1,44,44,0.2,0.8,0,0,1,1,0.849773829
22,1,7.433333333,Kid,1,D,1,1,45,45,0.2,0.8,0,1,0,1,0.533477495
22,1,7.433333333,Kid,1,D,1,1,46,46,0.2,0.8,1,0,1,0,1.882689145
22,1,7.433333333,Kid,1,D,1,1,47,47,0.2,0.8,0,1,0,1,1.399496621
22,1,7.433333333,Kid,1,D,1,1,48,48,0.2,0.8,0,0,1,1,0.983034857
22,1,7.433333333,Kid,1,D,1,1,49,49,0.2,0.8,0,1,0,1,1.266399836
22,1,7.433333333,Kid,1,D,1,1,50,50,0.2,0.8,0,1,0,1,3.14881567
22,1,7.433333333,Kid,1,D,2,2,51,1,0.2,0.8,1,1,1,0,1.999309666
22,1,7.433333333,Kid,1,D,2,2,52,2,0.2,0.8,1,1,1,0,0.383364241
22,1,7.433333333,Kid,1,D,2,2,53,3,0.2,0.8,1,0,0,0,0.333339107
22,1,7.433333333,Kid,1,D,2,2,54,4,0.2,0.8,1,0,0,0,1.099721781
22,1,7.433333333,Kid,1,D,2,2,55,5,0.2,0.8,0,1,1,1,0.666819361
22,1,7.433333333,Kid,1,D,2,2,56,6,0.2,0.8,0,1,1,1,0.383286611
22,1,7.433333333,Kid,1,D,2,2,57,7,0.2,0.8,1,1,1,0,0.416711978
22,1,7.433333333,Kid,1,D,2,2,58,8,0.2,0.8,1,1,1,0,1.849416152
22,1,7.433333333,Kid,1,D,2,2,59,9,0.2,0.8,0,1,1,1,1.066357685
22,1,7.433333333,Kid,1,D,2,2,60,10,0.2,0.8,0,1,1,1,2.932295651
22,1,7.433333333,Kid,1,D,2,2,61,11,0.2,0.8,1,0,0,0,0.416651991
22,1,7.433333333,Kid,1,D,2,2,62,12,0.2,0.8,0,1,1,1,0.599991724
22,1,7.433333333,Kid,1,D,2,2,63,13,0.2,0.8,0,1,1,1,0.400084944
22,1,7.433333333,Kid,1,D,2,2,64,14,0.2,0.8,0,1,1,1,0.416676691
22,1,7.433333333,Kid,1,D,2,2,65,15,0.2,0.8,0,1,1,1,0.400220317
22,1,7.433333333,Kid,1,D,2,2,66,16,0.2,0.8,0,1,1,1,0.466604306
22,1,7.433333333,Kid,1,D,2,2,67,17,0.2,0.8,0,1,1,1,0.783213728
22,1,7.433333333,Kid,1,D,2,2,68,18,0.2,0.8,0,1,1,1,0.350278588
22,1,7.433333333,Kid,1,D,2,2,69,19,0.2,0.8,0,0,0,1,0.350104079
22,1,7.433333333,Kid,1,D,2,2,70,20,0.2,0.8,0,1,1,1,0.45029004
22,1,7.433333333,Kid,1,D,2,2,71,21,0.2,0.8,0,1,1,1,0.383297517
22,1,7.433333333,Kid,1,D,2,2,72,22,0.2,0.8,0,1,1,1,0.366743303
22,1,7.433333333,Kid,1,D,2,2,73,23,0.2,0.8,0,1,1,1,0.416641084
22,1,7.433333333,Kid,1,D,2,2,74,24,0.2,0.8,0,1,1,1,0.466600777
22,1,7.433333333,Kid,1,D,2,2,75,25,0.2,0.8,0,1,1,1,0.400186634
22,1,7.433333333,Kid,1,D,2,2,76,26,0.2,0.8,0,1,1,1,0.466880183
22,1,7.433333333,Kid,1,D,2,2,77,27,0.2,0.8,0,0,1,1,0.449949685
22,1,7.433333333,Kid,1,D,2,2,78,28,0.2,0.8,0,0,0,1,0.416634668
22,1,7.433333333,Kid,1,D,2,2,79,29,0.2,0.8,0,1,1,1,0.416713261
22,1,7.433333333,Kid,1,D,2,2,80,30,0.2,0.8,0,1,1,1,0.400118306
22,1,7.433333333,Kid,1,D,2,2,81,31,0.2,0.8,0,1,1,1,0.616594698
22,1,7.433333333,Kid,1,D,2,2,82,32,0.2,0.8,0,0,0,1,0.400072434
22,1,7.433333333,Kid,1,D,2,2,83,33,0.2,0.8,0,1,1,1,0.566570848
22,1,7.433333333,Kid,1,D,2,2,84,34,0.2,0.8,0,1,1,1,0.46668739
22,1,7.433333333,Kid,1,D,2,2,85,35,0.2,0.8,0,0,0,1,0.416670917
22,1,7.433333333,Kid,1,D,2,2,86,36,0.2,0.8,0,1,1,1,0.416573398
22,1,7.433333333,Kid,1,D,2,2,87,37,0.2,0.8,0,1,1,1,0.350072001
22,1,7.433333333,Kid,1,D,2,2,88,38,0.2,0.8,0,0,0,1,0.30011327
22,1,7.433333333,Kid,1,D,2,2,89,39,0.2,0.8,0,1,1,1,0.450063243
22,1,7.433333333,Kid,1,D,2,2,90,40,0.2,0.8,0,1,1,1,0.366604723
